game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_TBF,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
WYJJKRG,1914,International League,1914-04-24,0,regular,P3995005,Russell,,Baltimore,p,9,4,0,,0,,,,,,,,,,,,,,,,,,,2,2,1,,,1,5,1,,,,
WYJJKRG,1914,International League,1914-04-24,0,regular,,TOTALS,,Baltimore,,,35,3,,10,,,,,,,,,,,,7,,,,,,,,,,,,30,25,4,,,,
WYJJKRG,1914,International League,1914-04-24,0,regular,P7655455,Gilhooley,,Buffalo,cf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
WYJJKRG,1914,International League,1914-04-24,0,regular,P0900156,Vaughn,,Buffalo,3b,2,5,0,,3,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
WYJJKRG,1914,International League,1914-04-24,0,regular,P8776974,McCarthy,,Buffalo,2b,3,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,,,
WYJJKRG,1914,International League,1914-04-24,0,regular,P7773001,Houser,,Buffalo,1b,4,5,0,,2,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,1,,,
WYJJKRG,1914,International League,1914-04-24,0,regular,P5431708,Jackson,,Buffalo,lf,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,
WYJJKRG,1914,International League,1914-04-24,0,regular,P4719392,Roach,,Buffalo,ss,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,1,,,
WYJJKRG,1914,International League,1914-04-24,0,regular,P5014921,Paddock,,Buffalo,rf,7,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
WYJJKRG,1914,International League,1914-04-24,0,regular,P4624629,Lalonge,,Buffalo,c,8,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
WYJJKRG,1914,International League,1914-04-24,0,regular,P7712247,Brandon,,Buffalo,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,2,6,,,,0,3,0,,,,
WYJJKRG,1914,International League,1914-04-24,0,regular,,TOTALS,,Buffalo,,,36,2,,9,,,,,,,,,,,,7,2,,,,,,,,,,,28,9,0,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P7655455,Gilhooley,,Buffalo,cf,1,3,2,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P2599409,Bader,,Buffalo,p,10,2,0,,0,,,,,,,,,,,,,,,,,,,,1,,1,,1,2,0,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P6677992,Wright,,Buffalo,ph,11,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P6582041,Morse,,Buffalo,p,12,0,0,,0,,,,,,,,,,,,,,,,,,,2,,,,,0,0,0,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P5918521,Fullenweider,,Buffalo,p,13,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P0900156,Vaughn,,Buffalo,3b,2,4,0,,2,,,,,,,,1,,,,,,,,,,,,,,,,2,0,0,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P8776974,McCarthy,,Buffalo,2b,3,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P7773001,Houser,,Buffalo,1b,4,4,2,,1,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,4,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P5431708,Jackson,,Buffalo,lf,5,3,2,,2,,,,,,,,1,,1,,,,,,,,,,,,,,2,1,0,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P4719392,Roach,,Buffalo,ss,6,4,2,,2,1,,,,,,,,,,,,,,,,,,,,,,,1,6,2,2,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P5014921,Paddock,,Buffalo,rf,7,3,2,,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P3765021,Stephens,,Buffalo,c,8,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,1,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P3962089,Jamieson,,Buffalo,p,9,1,0,,1,1,,,,,,,,,,,,,,,,,,1,,,1,,0,1,0,1,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,,TOTALS,,Buffalo,,,34,12,,11,,,,,,,,,,,,,2,,,,,,,,,,,27,18,3,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P6243149,Platte,,Providence,rf,1,4,1,,2,,,,,,,,1,,,,,,,,,,,,,,,,2,0,0,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P8636466,Reisigl,,Providence,p,10,0,0,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,2,1,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P5528534,Powell,,Providence,cf,2,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P0359849,Ens,,Providence,3b,3,5,2,,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P6919122,Shean,,Providence,2b,4,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,1,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P0349678,McIntyre,,Providence,lf,5,5,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P0324504,Onslow,E.,Providence,1b,6,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,8,2,0,1,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P2345010,Fabrique,,Providence,ss,7,5,0,,2,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P5787391,Kocher,,Providence,c,8,5,2,,4,,1,,,,,,,,,,,,,,,,,,,,,,5,2,0,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,P2559472,Schultz,,Providence,p,9,4,1,,2,,,,,,,,,,,,,,,,,,,9,5,,1,,0,2,0,,,,
BCRTLHL,1914,International League,1914-04-25,0,regular,,TOTALS,,Providence,,,41,9,,14,,,,,,,,,,,,,1,,,,,,,,,,,27,15,4,,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P2805802,Malay,,Montreal,lf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P4486283,Deininger,,Montreal,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P0695852,White'n,,Montreal,cf,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P8839893,Keller,,Montreal,2b,3,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,1,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P7471157,Kippert,,Montreal,rf,4,1,0,,0,,,,,,,,,,1,,,,,,,,,,,,,,1,1,0,,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P1333117,Flynn,,Montreal,1b,5,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,1,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P7982643,Yeager,,Montreal,3b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P4469503,Madden,,Montreal,c,7,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P4446462,Purtell,,Montreal,ss,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,1,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P7967028,Mason,,Montreal,p,9,2,0,,0,,,,,,,,,,,,,,,,,,,,,,1,,1,2,1,,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,,TOTALS,,Montreal,,,25,0,,1,,,,,,,,,,,,2,,,,,,,,,,,,23,15,3,,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P7366228,Mowe,,Newark,ss,1,4,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,3,4,0,2,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P2530552,Tooley,,Newark,1b,2,3,0,,2,,,,,,,,1,,1,,,,,,,,,,,,,,14,0,0,2,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P7902640,Collins,,Newark,rf,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P7184061,Myers,Hi,Newark,cf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P6063090,Zimmerman,Willie,Newark,lf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P6584191,Zimmerman,E.,Newark,3b,6,4,1,,2,,,,,,,,,,1,,,,,,,,,,,,,,3,2,0,,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P0138038,Getz,,Newark,2b,7,3,2,,2,,,,,,,,,,1,,,,,,,,,,,,,,0,4,0,1,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P6748908,Heckinger,,Newark,c,8,3,1,,1,,,,,,,,,,,1.0,,,,,,,,,,,,,4,3,0,,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,P6394269,Holmquist,Jeff,Newark,p,9,3,0,,2,,,,,,,,,,,,,,,,,,,4,4,,,,0,1,0,,,,
KNJGRHZ,1914,International League,1914-04-27,0,regular,,TOTALS,,Newark,,,32,5,,13,,,,,,,,,,,,4,,,,,,,,,,,,27,14,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P3145255,Cooper,,Jersey City,rf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P8651950,Bues,,Jersey City,3b,2,4,1,,2,,,,,,,,,,1,,,,,,,,,,,,,,1,6,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P7258275,Hulswitt,,Jersey City,2b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P0843894,Strait,,Jersey City,cf,4,4,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P0228512,Fisher,,Jersey City,lf,5,3,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,0,0,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P7280191,Barry,,Jersey City,1b,6,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P8815593,Koehler,,Jersey City,ss,7,2,1,,1,,,,,,,,1,,1,,,,,,,,,,,,,,1,1,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P9316454,Wells,,Jersey City,c,8,4,0,,2,1,,,,,,,,,1,,,,,,,,,,,,,,1,1,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P0283704,Frill,,Jersey City,p,9,4,0,,0,,,,,,,,,,,,,,,,,,,1,,1,1,,0,4,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,,TOTALS,,Jersey City,,,32,5,,9,,,,,,,,,,,,7,1,,,,,,,,,,,27,17,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P8950830,Kroy,,Toronto,rf,1,3,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,0,0,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P1112221,Rogge,,Toronto,p,10,2,0,,0,,,,,,,,,,,,,,7,,,,6,2,,,,,0,4,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P6313255,Snell,,Toronto,ph,11,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P8955584,Priest,,Toronto,pr,12,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P1391095,Hearn,,Toronto,p,13,0,0,,0,,,,,,,,,,,,,,1,,,,3,1,,,,,0,0,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P4659954,Gilbert,,Toronto,rf,2,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P8242043,O'Hara,,Toronto,lf,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P0440677,Wilson,,Toronto,cf,4,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,2,0,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P1675303,Jordan,,Toronto,1b,5,3,0,,0,,,,,,,,,1,,,,,,,,,,,,,,,13,0,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P5521770,Fisher,R.,Toronto,ss,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P6069565,Fitzpat'k,,Toronto,2b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P0626284,Peck,,Toronto,3b,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,P4732010,Kelly,,Toronto,c,9,2,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,3,1,0,,,,
VSYHYLP,1914,International League,1914-04-27,0,regular,,TOTALS,,Toronto,,,29,1,,5,,,,,,,,,,,,5,,,,,,,,,,,,24,10,1,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P6913107,Daniels,,Baltimore,rf,1,3,1,,2,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P0280796,Cottrell,,Baltimore,p,10,0,0,,0,,,,,,,,,,,,,,,,,,,,1,,,,0,0,0,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P6253462,Ruth,,Baltimore,ph,11,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P1431997,Parent,,Baltimore,3b,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P7246318,Ball,,Baltimore,2b,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P5449522,Cree,,Baltimore,cf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P0540993,Twombly,,Baltimore,lf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P3761687,Derrick,,Baltimore,ss,6,2,1,,0,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,1,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P4655131,Gleichman,,Baltimore,1b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,10,1,0,1,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P4394914,McAvoy,,Baltimore,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,1,
NFQTSLV,1914,International League,1914-04-27,1,regular,P7389801,Danforth,,Baltimore,p,9,2,0,,1,,,,,,,,,,,,,,,,,,,5,1,,1,,0,3,0,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,,TOTALS,,Baltimore,,,27,2,,4,,,,,,,,,,,,3,,,,,,,,,,,,27,14,1,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P4263568,McMillan,,Rochester,ss,1,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P7282691,Keefe,,Rochester,p,10,4,0,,0,,,,,,,,,,,,,,,,,,,4,2,,1,,0,3,2,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P1040847,Breen,,Rochester,2b,2,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,3,3,0,1,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P7646115,Barrows,,Rochester,cf,3,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P8621043,Spencer,,Rochester,cf,4,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P8726874,Priest,,Rochester,rf,5,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P2588432,Schultz,,Rochester,3b,6,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P3595336,Smith,,Rochester,lf,7,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,3,0,0,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P9572604,Pipp,,Rochester,1b,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,12,1,0,1,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,P3985765,Williams,,Rochester,c,9,3,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,2,3,1,,,,
NFQTSLV,1914,International League,1914-04-27,1,regular,,TOTALS,,Rochester,,,29,3,,5,,,,,,,,,,,,6,,,,,,,,,,,,27,17,3,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P6913107,Daniels,,Baltimore,rf,1,4,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P1431997,Parent,,Baltimore,3b,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P7246318,Ball,,Baltimore,2b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,1,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P5449522,Cree,,Baltimore,cf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P2164550,Twombley,,Baltimore,lf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P3761687,Derrick,,Baltimore,ss,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P8338900,Gleich'n,,Baltimore,1b,7,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,12,0,1,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P4755246,Egan,,Baltimore,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P6253462,Ruth,,Baltimore,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,2,6,,,,1,3,0,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,,TOTALS,,Baltimore,,,30,1,,4,,,,,,,,,,,,3,1,,,,,,,,,,,27,17,3,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P4263568,McMillan,,Rochester,ss,1,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P1040847,Breen,,Rochester,2b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P3802608,Barrow,,Rochester,cf,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P8726874,Priest,,Rochester,rf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P2588432,Schultz,,Rochester,3b,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,1,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P3595336,Smith,,Rochester,lf,6,3,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P9572604,Pipp,,Rochester,1b,7,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P3985765,Williams,,Rochester,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,P3831943,Duchanel,,Rochester,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,2,6,1,1,,0,3,0,,,,
KCWDMVP,1914,International League,1914-04-27,2,regular,,TOTALS,,Rochester,,,31,2,,5,,,,,,,,,,,,4,2,,,,,,,,,,,27,15,1,,,,
